1545,"regarding the quadratic function $y=x^{2}+2x-8$, the following statement is correct",369,372,381
3430,"let $a=sinfrac{5pi}{7},b=cosfrac{2pi}{7},c=tanfrac{2pi}{7}$, then $(quad)$",639,643,
3656,"it is known that $a=log{5}2, b=log{0.5}0.2, c=0.5^{0.2}$, then the size relationship of $a, b, c$ is $(quad)$",639,297,300
59,calculation: $frac{x^{2}+x}{x}-x=$,520,481,
2536,"7. known parabola $c{1}:y^{2}=12x$, circle $c{2}:(x-3)^{2}+y^{2}=1$, if point $ a, b$ move on $c{1}, c{2}$ respectively, point $m(1,1)$, then the minimum value of $|am|+|ab|$ is $(quad)$",,1007,
2643,"given $cosleft(alpha+frac{pi}{6}right)-sinalpha=frac{4sqrt{3}}{5}$, then $sinleft(alpha+frac{11pi}{6}right)=$",1192,2251,639
2340,"as shown in the figure, the focus of the known parabola $c:y^{2}=2px(p>0)$ is $f$, the point $pleft(x{0}, 2sqrt{3}right)left(x{0} >frac{p}{2}right)$ is a point on the parabola $c$. the circle with $p$ as the center intersects the line segment $pf$ at the point $q$, which is over the focus $f$ and is perpendicular to the parabola the line of the symmetry axis intersects at the point $a, b, |ab|=|pq|$, and the other intersection of the line $pf$ and the parabola $c$ is $m$, if $|pf|=sqrt{3}| pq|$, then $frac{|pq|}{|fm|}=$",988,1007,
81,"as shown in the figure, the points $a, b, c$ are on the straight line $l$, $pbperpl, pa=6mathrm{~cm}, pb=5mathrm{~cm}, pc=7mathrm{~cm}$, then the point $p the distance from the line $l$ is $quadmathrm{cm}$.",2193,254,257
2790,"it is known that the function $f(x)=ax-log{2}left(2^{x}+1right)+cosx(ainmathbf{r})$ is an even function, then $a=$",639,297,2202
3936,"7. the known function $f(x)=left|2^{x}-frac{1}{2^{x}}right|$, if the real number $m$ satisfies $fleft(log{3}mright)+ $$fleft(log{frac{1}{3}}mright)geqslant3$, then the value range of the real number $m$ is",639,39,641
3619,"assuming that the domains of functions $f(x) and g(x)$ are both $mathrm{r}$, and $f(x)$ is an odd function, and $g(x)$ is an even function, then the following conclusions the correct one is $(quad)$",,1119,1119
3654,"if $a>b>1,0<c<1$, then $(quad)$",639,297,2199
3679,"if $a<b<c$, then the two zeros of the function $f(x)=(xa)cdot(xb)+(xb)(xc)+(xc)(xa)$ are located in the interval $(quad) $",639,369,645
921,"if the equation $frac{mathrm{ax}}{mathrm{x}-1}=frac{2}{mathrm{x}-1}+1$ about $x$ has no solution, then $mathrm{a}$ value is",449,502,503
2083,"given that $a=0.4^{0.3}, b=0.3^{0.4}, c=0.3^{-0.2}$, then $(quad)$",639,2200,2202
3326,"it is known that the domain of function $f(x)$ is $mathbf{r}, fleft(-frac{1}{2}right)=frac{1}{2}$, for any $xinmathbf{r}$ satisfy $f^{prime}(x)+4x>0$, when $alphain[0,2pi]$, the solution set of inequality $f(sinalpha)-cos2alpha>0$ is $underline{qquad}$.",186,195,710
496,"the solution of the system of equations $left{begin{array}{l}xy=1,3x+y=7end{array}right.$ is $underline{qquad}$",413,414,415
1463,"known quadratic function $y=x^{2}$, when $x>0$, $y$ increases with the increase of $x$ and $quad$ fills ""increase"" or decrease"").",369,381,639
787,"the graph of the linear function $y=-3x+1$ passes through the points $left(x{1},y{1}right),left(x{1}+1,y{2}right)$,$left( x{1}+2,y{3}right)$, then",1736,1742,261
2147,"6. the positive real numbers $a,b,c$ satisfy $a+sina=2,b+3^{b}=3,c+log{4}c=4$, then the real numbers $a,b,c$ the size relationship between the",639,641,
3406,"it is known that $a, b$ are unit vectors, and $acdotb=0$, if $c=2a-sqrt{5}b$, then $cos<a,c>=$$underline{qquad}$.",173,1643,1656
2213,"if the function $f(x)=x^{2}+ax+2b$ has a zero in the interval $(0,1)$ and $(1,2)$, then $frac{a+b-3 the value range of }{a-1}$ is",1762,1789,449
1774,11. the result of calculating $(3x)^{3}div2x$ is,165,,
1882,"it is known that the sides opposite to the interior angles $a, b, c$ of $triangleabc$ are $a, b, c$ respectively, and $aneq$$frac{pi}{2},c+bcosa-acosb=sqrt{2 }acosa$, then $frac{b}{a}=$$underline{quad}$, the value range of the interior angle $b$ is",639,1192,1938
2695,"it is known that $f(x)$ is an odd function on $mathbf{r}$, and when $x>0$, $f(x)=x^{2}-$$lnx$, then the curve $y =f(x)$ at the point $(-1,-1)$, the tangent equation is",186,1119,297
2960,"the known function $f(x)=2sin(omegax+varphi)left(omega>0,|varphi|<frac{pi}{2}right)$ is in the interval $left(frac{pi}{18},frac{ pi}{3}right)$ is monotonous, if the image of $f(x)$ passes through the point $(0,-1)$, and the image of $f(x)$ is shifted to the left by $pi$ after unit length, the obtained image coincides with the image of $f(x)$, then",1192,1108,639
3815,"4. in order to reveal the law of drug absorption and excretion in the human body, medical scientists often describe it with the help of a one-chamber model of constant-speed intravenous drip. in this model, the drug content in the human body $x($ unit: $mathrm{mg }$) and the administration time $t$(unit $:mathrm{h})$ approximately satisfy the functional relation $x=frac{k{0}}{k}left(1-mathrm{e}^{-kt }right)$, where $k{0}, k$ are respectively called the drug administration rate and drug elimination rate (unit: $mathrm{mg}/mathrm{h}$). after testing, it was found that when $t=23$ when, $x=$$frac{k{0}}{2k}$, then the value of the drug’s elimination rate $k$ is about $(ln2approx0.69)(quad)$",639,297,
2297,"5. it is known that the function $f(x)$ defined on $mathbf{r}$ satisfies $f(x+2)=f(x)$, when $0leqslantx<1$, $f(x)= x^{frac{1}{3}}$, then $fleft(frac{17}{8}right)=$",639,2138,2137
3859,"8. knowing the function $f(x)=frac{4}{mathrm{e}^{x}+1}$, the following conclusion is wrong is $(quad)$",639,2169,
2862,"if $ainmathbf{r}$, then ""|$amid>1$"" is ""$a^{3}>1""$",39,956,132
482,decomposition factor: $x^{3}-2x^{2}y+xy^{2}=underline{qquad}$,471,473,2320
2339,"the even function $f(x)=2^{|xm|}-1$ defined on $mathbf{r}$, record $a=f(-ln3)$, $b=fleft(log{2}5right ), c=fleft(2^{m}right)$, then",639,984,
1690,"2. (2020 chongzuo jiangzhou yimo, guangxi, 7) known equations.$left{begin{array}{l}3x+y=1+3m,x+3y=1-mend{array}right.$ the solution satisfies $x+y>0$, then the value range of $m$ is",413,,
476,decomposition factor: $9m^{2}-n^{2}=underline{qquad}$,471,473,2320
693,the result of calculating $left(a^{3}right)^{2}diva^{2}$ is,2045,1483,1484
1970,"the function $y=f(x)$ defined on $mathbf{r}$ satisfies $|f(x)|leqslant2^{midx-1mid}$, and $y=f(x+$1) is an odd function, then the image of $y=f(x)$ may be",639,643,
3978,"7. it is known that the straight line $y=x$ and the parabola $y^{2}=2px(p>0)$ intersect at $o(o$ is the origin of the coordinates, $a$ two points, pass the point $a$ to make a straight line $l$ intersects the parabola at another point $b$, and the positive semi-axis of the $x$ axis intersects at point $m$, and $|am|=4|bm|$. if the area of $triangleoab$ is $frac {5}{2}$, then the equation of the straight line $l$ is",,,
169,"2. among the following polynomials, which of the following polynomials cannot be factored in the real range?",471,473,165
1734,"the distance between $a and b$ is $240mathrm{~km}$, truck a goes from $a$ to $b$ at a constant speed of $40mathrm{~km}/mathrm{h}$, and arrives at $b$ then stop. at the same time when a starts, the truck b goes from $b$ to $a$ along the same road at a constant speed, and stops after reaching $a$. the distance between the two cars $y(mathrm{~km})$ the functional relationship with the departure time of truck a $x(mathrm{~h})$ is shown by the broken line $cdef$ in the figure, where the coordinates of point $c$ are $(0,240)$, and the coordinates of point $d$ are $(0,240)$. the coordinates are $(2.4,0)$, then the coordinates of the point $e$ are",655,660,
3692,"it is known that $xf^{prime}(x)=1+x, x>0$, and $f(1)=2$, if the inequality $f(x)geqslant(a+1)x+1$ has a solution , then the value range of the positive real number $a$ is $(quad)$",39,188,189
3079,"given that the eccentricity of the hyperbola $x^{2}-frac{y^{2}}{b^{2}}=1(b>0)$ is $sqrt{5}$, then the eccentricity of $b$ value is",,1375,
952,decomposition factor: $x^{3}y-9xy=underline{qquad}$.,2320,471,472
1980,"suppose there are two species, the former has sufficient food and living space, and the latter only feeds the former, then we call the former the prey and the latter the predator. now let's study the relationship between the predator and the prey mathematical model under ideal conditions. suppose the number of predators is represented by $x(t)$, and the number of prey is represented by $y(t)$. the figure below depicts the two species over time $t$ the quantitative relationship of change, where the direction of the arrow is the direction of time increase. which of the following statements is correct",639,,
1844,which of the following numbers is a solution to the inequality $2(x-1)+3<0$?,39,63,41
3977,"4. it is known that the function $f(x)$ is a function defined on $mathbb{r}$, and the function $f(x+2)$ is an even function, and the function $f(x)$ is in $[2, +infty)$ is monotonically increasing. let $a=f(-2), b=$$fleft(2^{log{2}5}right), c=fleft(log{3}9right)$, then",639,1121,641
2225,"if the tangent of the parabola $x^{2}=2y$ at the point $left(a,frac{a^{2}}{2}right)(a>0)$ and the triangle enclosed by the two coordinate axes the area is 8, then this tangent equation is",186,652,639
1452,"translate the straight line $y=-2x$ up by 1 unit length, the analytical formula of the straight line after translation is:",1736,1108,1736
2858,"it is known that the function $f(x)$ for $forallxinmathbf{r}$ satisfies $f(x)=-f(6-x), f(x+$1)$=f(-x+1)$, if $ f(a)=-f(2020), ain[5,9]$ and $f(x)$ is a monotonic function on [5,9], then the following conclusion is correct",639,2137,641
3791,"7. the partial image of the known function $f(x)=acos(omegax+varphi)$$left(a>0,omega>0,|varphi|<frac{pi}{2}right)$ is shown in the figure, and $fleft(frac{pi}{2}right)=-1$. now translate the image of $f(x)$ to the left by $frac{pi}{4}$ unit length to get the function $y=g( x)$ image, then the value range of $g(x)$ in the interval $left[-frac{pi}{12},frac{5pi}{12}right]$ is $quad(quad)$",1192,2137,639
538,"if $(x-2)(x+9)=x^{2}+px+q$, then the values of $p and q$ are respectively",413,414,415
903,"with the increase of express delivery business, a courier company has replaced the express means of transportation for the couriers, and the company's ability to deliver express parcels has increased from 3,000 pieces per week to 4,200 pieces, with an average of 80 pieces delivered per person per week. the number of couriers remains unchanged, find the average number of couriers delivered per person per week. assuming the original average weekly delivery of express mail $x$ pieces per person, according to the meaning of the question, the equation can be listed as",449,502,1855
157,4. which of the following calculations is correct?,2320,2303,165
2975,"given $sinalpha+cosalpha=frac{sqrt{5}}{5},alphain(0,pi)$, then $tanleft(frac{pi}{4}-alpharight)=$",1192,2251,639
1704,"given $frac{3x+4}{(x-1)(x-2)}=frac{a}{x-1}+$$frac{b}{x-2}$, then the real number $ab= underline{qquad}$.",502,413,503
3369,"known function $f(x)=left|log{3}xright|$, real numbers $m,n$ satisfy $0<m<n$, and $f(m)=f(n)$, if $f( the maximum value of x)$ on $left[m^{2},nright]$ is $2$, then $frac{n}{m}=$$underline{qquad}$.",297,804,639
218,"the purchase price of each piece of repairing clothes of a certain brand is 80 yuan, and the price is 120 yuan. during the may 1st, if there is a 10% discount for activities, the profit from selling one repairing clothes is",1817,794,449
2123,"5. set $log{2}3cdotlog{3}6cdotlog{6}m=log{4}(2m+8)$, then $m=$$(quad)$",289,296,
637,the reciprocal of $2$ is a.$frac{1}{2}$b.$-2$c.$-frac{1}{2}$d.2,2045,187,194
3448,"given $xinleft[frac{pi}{4},frac{pi}{2}right]$, the function $f(x)=2sin^{2}left(frac{pi}{4}+xright)-sqrt {3}cos2x-m$, if $f(x)<2$ is constant, then the value range of $m$ is $(quad)$",1192,1938,639
2217,"let $frac{1}{2}<a<1,m=log{a}(a+1)$,$n=log{a}(1-a),p=log{a}frac{1} {2a}$, then the size relationship of $m, n, p$ is $quad(quad)$",297,299,639
2228,"the known function $g(x)$ satisfies $g(x)$$=g^{prime}(1)mathrm{e}^{x-1}-g(0)x+frac{1}{2} x^{2}$, and there is a real number $x{0}$, so that the inequality $2m-1geqslant$$gleft(x{0}right)$ is established, then the value range of $m$ is",186,738,739
1585,"as shown in the figure, the symmetry axis of the parabola $y=ax^{2}+bx+c$ is the straight line $x=1.$ the following conclusions: $(1)abc>0;(2)b^{2}-4ac> 0;(3)8a+c<0;(4)5a+b+2c>0$. the correct one is",373,369,381
3462,"after shifting the image of the function $f(x)=sin2x$ to the right by $varphileft(0<varphi<frac{pi}{2}right)$ units, the image of the function $g(x)$ is obtained. if $x{1}, x{2}$ satisfy $left|fleft(x{1}right)-gleft(x{2}right)right|=2$, there is $left|x{1}-x{ 2}right|{min}=frac{pi}{3}$, then $varphi=$$(quad)$",1192,2243,639
1589,"an intersection of the graph of the inverse proportional function $y=frac{k}{x}$ and the linear function $y=frac{8}{15}x+frac{16}{15}$ is $bleft(frac{1} {2},mright)$, then the value of $k$ is",430,639,430
1673,"if one root of the quadratic equation $x^{2}-kx-2=0$ about $x$ is $x=1$, then the other root of this quadratic equation is",1762,1763,449
2540,"11. move the image of the function $f(x)=sin2x$ to the left by $frac{pi}{6}$ unit length to get the image of the function $y=g(x)$, then the following statement is correct $ (quad)$",1192,2243,639
1548,"knowing the inverse proportional function $y=-frac{3}{x}$, the following statement is incorrect",430,639,
1445,"in the plane cartesian coordinate system, the point $o$ is the origin of the coordinates, the parabola $y=x^{2}-$$2x-3$ and the $y$ axis intersect at the point $a$, and the positive half of the $x$ axis the axis intersects at point $b$, connects $ab$, and translates $mathrm{rt}triangleoab$ to the upper right to obtain $mathrm{rt}triangleo^{prime}a^{prime}b^{prime}$, and point $o^{prime}, a^{prime}$ fall on the symmetry axis of the parabola, and point $b^{prime}$ falls on the parabola, then the line $a^{prime}b^{prime}$ the expression is",369,381,639
412,$-frac{1}{2}x^{2}y$ is $underline{qquad}$. monomial.,175,179,2320
1833,the solution set of the inequality $2x+1<0$ is,39,1804,1803
2089,"it is known that when $xin[0,1]$, the image of the function $y=(mx-1)^{2}$ and the image of $y=sqrt{x}+m$ have one and only one intersection point, then the value range of the positive real number $m$ is $(quad)$",369,381,639
2407,"the domain of function $f(x)$ is $mathbf{r}$, and both $f(x+1)$ and $f(x+2)$ are odd functions, then",639,1121,2138
3661,"if the graph of the function $y=log{a}x$($a>0$, and $aneq1$) is as shown in the figure, then the correct graph of the following function is $(quad)$",639,297,643
3499,"if $a$, $b$, $c$ are opposite sides of the three interior angles of $triangleabc$, and $csinc=3asina+3bsinb$, then the straight line $l$:$ax-by+c=0$ is rounded by $ the chord length intercepted by o$:$x^2+y^2=12$ is $(quad)$",1192,1603,639
2761,"in $triangleabc$, $ab=4sqrt{3}, angleb=frac{pi}{4}$, point $d$ is on edge $bc$, $angleadc=$$frac{2pi}{3}, cd =2$, then $ad=$$underline{quad}$, the area of $triangleacd$ is",1192,1256,639
